Source,Target,Type,Id,Label,Weight
917,1245,Undirected,39290,,20
4,314,Undirected,39293,,37
4,480,Undirected,39294,,20
4,300,Undirected,39295,,20
4,959,Undirected,39296,,20
4,360,Undirected,39297,,39
4,349,Undirected,39298,,34
4,395,Undirected,39300,,20
4,305,Undirected,39301,,38
4,173,Undirected,39302,,20
1968,0,Undirected,39303,,20
621,7,Undirected,39304,,20
77,2,Undirected,39305,,20
142,74,Undirected,39308,,20
142,18,Undirected,39309,,20
263,15,Undirected,39310,,38
20,333,Undirected,39313,,20
20,426,Undirected,39314,,34
20,354,Undirected,39315,,36
582,21,Undirected,39316,,20
610,2,Undirected,39317,,35
1259,1,Undirected,39318,,20
50,98,Undirected,39319,,36
50,115,Undirected,39321,,37
50,291,Undirected,39324,,36
50,154,Undirected,39325,,40
367,27,Undirected,39327,,37
151,18,Undirected,39328,,20
151,510,Undirected,39329,,20
92,229,Undirected,39331,,37
92,201,Undirected,39332,,20
92,426,Undirected,39333,,20
169,8,Undirected,39335,,20
39,688,Undirected,39336,,20
111,170,Undirected,39337,,35
111,165,Undirected,39338,,20
111,411,Undirected,39339,,20
111,5,Undirected,39340,,37
111,18,Undirected,39341,,38
111,261,Undirected,39343,,20
111,56,Undirected,39344,,20
111,291,Undirected,39345,,20
111,118,Undirected,39346,,20
1,460,Undirected,39350,,36
1,1174,Undirected,39352,,20
1,1006,Undirected,39354,,34
1,345,Undirected,39355,,20
1,975,Undirected,39356,,20
1,645,Undirected,39359,,20
1,485,Undirected,39362,,38
1,1253,Undirected,39363,,20
1,1279,Undirected,39364,,20
1,700,Undirected,39365,,35
1,1280,Undirected,39368,,34
1,479,Undirected,39371,,36
1,1115,Undirected,39372,,20
1,559,Undirected,39373,,39
727,6,Undirected,39377,,37
918,387,Undirected,39378,,20
354,74,Undirected,39379,,20
154,29,Undirected,39380,,37
481,31,Undirected,39383,,34
481,30,Undirected,39385,,20
40,295,Undirected,39389,,20
40,245,Undirected,39390,,20
40,505,Undirected,39394,,20
40,101,Undirected,39395,,34
40,73,Undirected,39396,,20
545,8,Undirected,39397,,20
577,11,Undirected,39398,,20
664,12,Undirected,39399,,20
102,286,Undirected,39400,,20
102,197,Undirected,39401,,20
102,514,Undirected,39402,,39
65,285,Undirected,39404,,20
65,523,Undirected,39405,,20
1202,190,Undirected,39410,,20
560,54,Undirected,39411,,37
1261,0,Undirected,39413,,20
1231,483,Undirected,39415,,20
1231,1140,Undirected,39416,,20
1231,1215,Undirected,39417,,20
536,0,Undirected,39418,,19
581,2,Undirected,39419,,35
269,18,Undirected,39420,,19
103,8,Undirected,39421,,19
2080,0,Undirected,39423,,19
552,50,Undirected,39424,,19
1423,0,Undirected,39425,,36
705,27,Undirected,39426,,34
705,51,Undirected,39427,,19
420,145,Undirected,39429,,19
420,54,Undirected,39430,,19
420,12,Undirected,39431,,19
2848,182,Undirected,39432,,19
295,20,Undirected,39433,,36
19,896,Undirected,39437,,19
19,224,Undirected,39439,,19
19,207,Undirected,39440,,19
1223,195,Undirected,39444,,19
293,1282,Undirected,39445,,19
293,72,Undirected,39446,,19
238,155,Undirected,39448,,19
238,92,Undirected,39450,,19
347,6,Undirected,39452,,34
347,20,Undirected,39453,,19
385,72,Undirected,39454,,19
351,14,Undirected,39455,,36
1915,0,Undirected,39456,,19
112,21,Undirected,39458,,33
112,25,Undirected,39459,,38
112,51,Undirected,39460,,19
119,300,Undirected,39463,,35
119,80,Undirected,39464,,19
119,179,Undirected,39465,,33
477,101,Undirected,39466,,19
858,1172,Undirected,39468,,19
858,7,Undirected,39469,,33
858,1226,Undirected,39470,,19
858,1260,Undirected,39471,,19
22,66,Undirected,39472,,33
22,155,Undirected,39473,,19
22,128,Undirected,39474,,19
22,152,Undirected,39475,,19
22,432,Undirected,39476,,19
298,229,Undirected,39477,,38
298,159,Undirected,39479,,19
121,480,Undirected,39481,,19
121,854,Undirected,39482,,19
121,201,Undirected,39483,,36
121,84,Undirected,39484,,19
323,158,Undirected,39485,,19
113,1283,Undirected,39487,,19
113,459,Undirected,39488,,19
113,518,Undirected,39490,,19
113,24,Undirected,39491,,19
459,155,Undirected,39492,,19
164,90,Undirected,39493,,33
164,61,Undirected,39494,,35
1135,66,Undirected,39496,,19
319,2,Undirected,39497,,19
358,20,Undirected,39499,,34
722,61,Undirected,39500,,19
696,653,Undirected,39502,,19
1693,0,Undirected,39504,,33
32,528,Undirected,39505,,19
32,117,Undirected,39506,,38
32,172,Undirected,39508,,19
32,496,Undirected,39509,,19
499,25,Undirected,39510,,19
472,68,Undirected,39511,,19
745,25,Undirected,39512,,19
833,858,Undirected,39513,,19
1339,1238,Undirected,39514,,19
1339,1188,Undirected,39515,,19
1339,1270,Undirected,39516,,19
1339,276,Undirected,39517,,19
229,52,Undirected,39520,,38
229,89,Undirected,39521,,34
229,84,Undirected,39522,,38
229,40,Undirected,39523,,34
58,22,Undirected,39526,,35
58,106,Undirected,39527,,19
58,524,Undirected,39528,,19
58,179,Undirected,39529,,19
48,143,Undirected,39531,,19
48,195,Undirected,39532,,35
48,1029,Undirected,39533,,19
48,704,Undirected,39534,,19
430,1,Undirected,39536,,19
1136,0,Undirected,39538,,19
542,78,Undirected,39541,,19
768,107,Undirected,39543,,19
361,121,Undirected,39544,,19
361,86,Undirected,39545,,36
361,31,Undirected,39546,,36
361,10,Undirected,39549,,19
361,102,Undirected,39551,,19
361,65,Undirected,39552,,19
205,361,Undirected,39553,,34
468,29,Undirected,39555,,19
170,643,Undirected,39556,,36
170,46,Undirected,39557,,19
1535,598,Undirected,39560,,19
828,1,Undirected,39561,,34
899,2,Undirected,39562,,35
2084,61,Undirected,39563,,19
375,115,Undirected,39564,,19
375,894,Undirected,39565,,19
135,53,Undirected,39567,,19
135,1,Undirected,39569,,38
948,398,Undirected,39570,,19
239,1284,Undirected,39572,,19
288,1285,Undirected,39574,,19
3,19,Undirected,39575,,19
3,137,Undirected,39576,,19
3,49,Undirected,39577,,19
3,50,Undirected,39578,,37
108,581,Undirected,39579,,19
108,164,Undirected,39580,,19
122,52,Undirected,39583,,19
98,201,Undirected,39584,,19
98,291,Undirected,39585,,19
98,241,Undirected,39586,,19
98,111,Undirected,39587,,36
160,204,Undirected,39589,,19
160,49,Undirected,39590,,19
182,388,Undirected,39591,,19
1006,53,Undirected,39592,,34
125,358,Undirected,39595,,19
125,195,Undirected,39596,,19
125,176,Undirected,39597,,19
38,107,Undirected,39602,,36
38,266,Undirected,39603,,35
38,158,Undirected,39604,,35
38,111,Undirected,39606,,35
70,53,Undirected,39607,,38
70,65,Undirected,39608,,36
1291,190,Undirected,39609,,19
850,0,Undirected,39610,,37
364,86,Undirected,39612,,19
392,1246,Undirected,39615,,19
392,31,Undirected,39616,,34
1430,0,Undirected,39621,,36
132,65,Undirected,39623,,37
698,47,Undirected,39624,,19
698,1,Undirected,39625,,19
29,113,Undirected,39627,,36
29,239,Undirected,39628,,36
29,1280,Undirected,39635,,19
29,883,Undirected,39636,,19
29,354,Undirected,39637,,38
86,211,Undirected,39638,,19
86,366,Undirected,39640,,19
27,323,Undirected,39643,,37
27,251,Undirected,39646,,19
27,517,Undirected,39647,,34
27,617,Undirected,39648,,37
27,662,Undirected,39649,,37
27,136,Undirected,39650,,38
27,381,Undirected,39651,,19
27,17,Undirected,39652,,36
1540,0,Undirected,39655,,19
115,109,Undirected,39656,,19
115,14,Undirected,39658,,34
115,65,Undirected,39660,,19
402,542,Undirected,39661,,19
402,387,Undirected,39662,,19
1208,14,Undirected,39664,,19
255,47,Undirected,39666,,19
315,21,Undirected,39667,,35
315,50,Undirected,39668,,19
279,1104,Undirected,39669,,19
3548,1137,Undirected,39670,,19
644,202,Undirected,39671,,19
644,44,Undirected,39672,,19
2859,152,Undirected,39674,,19
45,23,Undirected,39675,,37
45,28,Undirected,39676,,35
45,201,Undirected,39677,,19
45,101,Undirected,39678,,19
45,51,Undirected,39679,,34
1315,415,Undirected,39680,,19
1315,1286,Undirected,39681,,19
167,74,Undirected,39682,,19
766,7,Undirected,39683,,35
31,244,Undirected,39684,,36
31,127,Undirected,39685,,35
31,394,Undirected,39688,,19
31,349,Undirected,39689,,34
31,133,Undirected,39690,,19
31,73,Undirected,39691,,35
363,4,Undirected,39692,,19
449,164,Undirected,39693,,19
449,127,Undirected,39695,,34
449,67,Undirected,39696,,19
449,46,Undirected,39697,,19
127,159,Undirected,39699,,19
1217,1231,Undirected,39702,,19
1039,0,Undirected,39704,,33
444,24,Undirected,39706,,19
444,2,Undirected,39707,,34
763,89,Undirected,39708,,19
763,11,Undirected,39709,,33
763,8,Undirected,39710,,19
417,27,Undirected,39711,,19
143,274,Undirected,39713,,19
143,1287,Undirected,39714,,19
564,1288,Undirected,39716,,19
480,24,Undirected,39717,,19
286,61,Undirected,39718,,19
272,840,Undirected,39719,,19
393,11,Undirected,39720,,19
393,40,Undirected,39721,,19
1373,11,Undirected,39722,,37
1225,858,Undirected,39724,,19
844,0,Undirected,39725,,19
682,0,Undirected,39728,,34
120,179,Undirected,39730,,19
120,228,Undirected,39731,,19
120,159,Undirected,39732,,19
2456,320,Undirected,39734,,19
2750,131,Undirected,39735,,19
117,92,Undirected,39738,,35
195,72,Undirected,39739,,37
300,340,Undirected,39742,,19
105,65,Undirected,39743,,19
104,18,Undirected,39746,,35
104,24,Undirected,39747,,19
104,61,Undirected,39748,,19
54,122,Undirected,39750,,19
54,369,Undirected,39751,,34
54,1290,Undirected,39754,,19
54,173,Undirected,39756,,38
54,609,Undirected,39757,,19
54,248,Undirected,39758,,19
54,142,Undirected,39759,,36
174,176,Undirected,39760,,19
174,64,Undirected,39761,,19
174,276,Undirected,39762,,19
6,1026,Undirected,39763,,19
6,307,Undirected,39766,,19
6,824,Undirected,39768,,36
6,372,Undirected,39769,,36
6,60,Undirected,39770,,38
6,198,Undirected,39771,,34
6,780,Undirected,39773,,34
6,685,Undirected,39774,,19
6,906,Undirected,39775,,19
6,333,Undirected,39779,,34
6,752,Undirected,39780,,19
6,424,Undirected,39781,,19
6,773,Undirected,39782,,19
6,455,Undirected,39783,,19
6,546,Undirected,39784,,36
6,263,Undirected,39785,,34
1168,455,Undirected,39788,,19
758,164,Undirected,39789,,19
1237,1291,Undirected,39790,,19
12,459,Undirected,39793,,19
12,769,Undirected,39794,,37
12,315,Undirected,39797,,19
12,363,Undirected,39798,,37
12,894,Undirected,39799,,19
12,128,Undirected,39800,,34
12,693,Undirected,39802,,19
12,349,Undirected,39803,,36
12,325,Undirected,39804,,36
12,188,Undirected,39805,,34
12,669,Undirected,39806,,19
12,344,Undirected,39807,,19
12,1292,Undirected,39809,,19
12,100,Undirected,39810,,19
202,174,Undirected,39811,,36
202,50,Undirected,39814,,37
75,889,Undirected,39815,,19
66,121,Undirected,39816,,19
66,52,Undirected,39818,,36
66,176,Undirected,39819,,38
66,304,Undirected,39820,,36
66,9,Undirected,39821,,19
598,671,Undirected,39823,,19
74,444,Undirected,39824,,33
74,516,Undirected,39826,,19
74,152,Undirected,39827,,19
74,240,Undirected,39829,,38
469,61,Undirected,39831,,19
155,295,Undirected,39832,,19
155,1293,Undirected,39833,,19
155,464,Undirected,39834,,36
155,565,Undirected,39835,,19
155,583,Undirected,39838,,19
177,33,Undirected,39839,,19
177,153,Undirected,39840,,19
256,259,Undirected,39841,,19
1742,7,Undirected,39842,,19
362,46,Undirected,39843,,19
362,61,Undirected,39844,,19
362,1,Undirected,39845,,19
1342,444,Undirected,39846,,19
854,85,Undirected,39847,,35
854,33,Undirected,39848,,19
128,188,Undirected,39851,,19
15,221,Undirected,39852,,19
15,159,Undirected,39853,,19
15,73,Undirected,39854,,19
15,47,Undirected,39855,,19
15,354,Undirected,39856,,19
106,598,Undirected,39857,,19
106,102,Undirected,39858,,19
23,48,Undirected,39859,,35
90,160,Undirected,39860,,19
90,125,Undirected,39861,,34
90,246,Undirected,39862,,19
90,300,Undirected,39863,,19
90,740,Undirected,39864,,19
90,1047,Undirected,39865,,19
90,84,Undirected,39866,,34
90,101,Undirected,39868,,33
90,337,Undirected,39869,,19
529,63,Undirected,39871,,19
529,1294,Undirected,39872,,19
53,483,Undirected,39873,,19
53,285,Undirected,39874,,19
53,225,Undirected,39878,,19
53,179,Undirected,39879,,19
53,240,Undirected,39880,,33
53,73,Undirected,39881,,19
3077,118,Undirected,39882,,19
994,25,Undirected,39884,,19
409,979,Undirected,39885,,19
409,92,Undirected,39886,,19
88,7,Undirected,39891,,19
461,12,Undirected,39895,,19
67,98,Undirected,39896,,33
67,11,Undirected,39897,,38
1908,1295,Undirected,39899,,19
835,12,Undirected,39900,,19
1218,327,Undirected,39901,,19
270,74,Undirected,39902,,35
524,20,Undirected,39905,,34
42,137,Undirected,39906,,19
42,56,Undirected,39907,,19
42,14,Undirected,39909,,37
43,212,Undirected,39910,,19
678,27,Undirected,39911,,19
678,2,Undirected,39913,,19
85,48,Undirected,39914,,19
85,165,Undirected,39915,,19
85,124,Undirected,39916,,19
85,396,Undirected,39917,,19
85,338,Undirected,39918,,36
85,305,Undirected,39919,,34
522,12,Undirected,39921,,19
1060,36,Undirected,39922,,19
316,25,Undirected,39926,,19
790,25,Undirected,39928,,19
1212,917,Undirected,39929,,19
516,224,Undirected,39931,,19
626,7,Undirected,39932,,36
1724,76,Undirected,39934,,19
1740,577,Undirected,39935,,19
1105,2,Undirected,39936,,19
520,1,Undirected,39937,,19
406,54,Undirected,39938,,19
211,61,Undirected,39939,,19
172,22,Undirected,39940,,19
172,74,Undirected,39941,,19
1126,1118,Undirected,39942,,19
915,24,Undirected,39943,,19
83,38,Undirected,39944,,34
83,80,Undirected,39945,,19
265,24,Undirected,39948,,37
265,11,Undirected,39949,,36
1654,781,Undirected,39950,,19
655,68,Undirected,39951,,19
175,76,Undirected,39954,,36
76,155,Undirected,39955,,19
76,65,Undirected,39956,,19
627,7,Undirected,39958,,37
645,401,Undirected,39959,,19
1498,107,Undirected,39961,,19
387,258,Undirected,39963,,19
72,124,Undirected,39965,,36
372,1045,Undirected,39967,,33
474,104,Undirected,39970,,19
124,122,Undirected,39971,,19
1207,15,Undirected,39974,,19
161,58,Undirected,39975,,36
161,155,Undirected,39976,,19
161,18,Undirected,39977,,19
161,40,Undirected,39978,,36
190,63,Undirected,39979,,19
190,1298,Undirected,39980,,19
442,46,Undirected,39981,,19
492,94,Undirected,39982,,19
21,483,Undirected,39983,,19
21,358,Undirected,39984,,19
21,187,Undirected,39985,,19
21,636,Undirected,39986,,33
21,233,Undirected,39987,,34
21,67,Undirected,39988,,35
21,1299,Undirected,39989,,34
21,16,Undirected,39991,,36
21,839,Undirected,39992,,19
21,266,Undirected,39994,,19
21,268,Undirected,39995,,36
21,248,Undirected,39996,,19
21,514,Undirected,39997,,36
2037,67,Undirected,40000,,19
446,6,Undirected,40001,,19
446,1,Undirected,40003,,19
1077,750,Undirected,40004,,19
60,115,Undirected,40007,,19
60,1300,Undirected,40010,,19
60,20,Undirected,40011,,19
110,43,Undirected,40013,,19
110,33,Undirected,40014,,19
110,107,Undirected,40015,,19
26,21,Undirected,40016,,19
331,959,Undirected,40017,,19
565,415,Undirected,40018,,19
52,160,Undirected,40020,,19
52,38,Undirected,40021,,19
52,411,Undirected,40022,,34
52,173,Undirected,40025,,19
183,1207,Undirected,40027,,19
183,8,Undirected,40029,,19
183,589,Undirected,40030,,19
28,1301,Undirected,40031,,19
28,347,Undirected,40032,,35
28,416,Undirected,40033,,35
28,23,Undirected,40034,,19
28,394,Undirected,40036,,37
28,292,Undirected,40038,,19
28,41,Undirected,40039,,38
28,240,Undirected,40041,,38
28,544,Undirected,40042,,19
28,189,Undirected,40043,,19
28,748,Undirected,40045,,36
251,7,Undirected,40047,,34
251,20,Undirected,40048,,37
93,129,Undirected,40049,,19
68,40,Undirected,40050,,19
201,700,Undirected,40051,,19
201,69,Undirected,40052,,19
123,21,Undirected,40053,,19
49,352,Undirected,40054,,19
49,303,Undirected,40055,,19
49,270,Undirected,40056,,35
5,880,Undirected,40059,,19
5,137,Undirected,40061,,19
5,270,Undirected,40062,,19
5,240,Undirected,40063,,19
1816,194,Undirected,40065,,19
3188,843,Undirected,40066,,19
146,8,Undirected,40067,,19
1220,20,Undirected,40068,,19
1190,1,Undirected,40069,,19
63,5,Undirected,40070,,34
134,61,Undirected,40072,,19
617,118,Undirected,40073,,19
109,21,Undirected,40075,,19
35,6,Undirected,40076,,19
518,90,Undirected,40077,,19
639,27,Undirected,40080,,19
18,115,Undirected,40081,,34
18,1302,Undirected,40083,,19
18,349,Undirected,40084,,19
18,225,Undirected,40085,,35
18,291,Undirected,40087,,19
838,12,Undirected,40088,,19
7,112,Undirected,40090,,19
7,430,Undirected,40091,,34
7,901,Undirected,40092,,19
7,770,Undirected,40093,,19
7,127,Undirected,40095,,37
7,718,Undirected,40096,,19
7,406,Undirected,40098,,19
7,1044,Undirected,40099,,19
7,201,Undirected,40100,,19
7,535,Undirected,40101,,19
7,271,Undirected,40106,,38
0,1304,Undirected,40109,,37
0,551,Undirected,40110,,33
0,1305,Undirected,40114,,35
0,1168,Undirected,40115,,36
0,1282,Undirected,40117,,19
0,57,Undirected,40118,,19
0,1145,Undirected,40119,,19
0,1306,Undirected,40121,,19
0,1307,Undirected,40122,,19
0,306,Undirected,40123,,19
0,829,Undirected,40124,,19
0,1308,Undirected,40125,,19
0,538,Undirected,40127,,19
0,716,Undirected,40130,,19
0,638,Undirected,40131,,34
0,1309,Undirected,40132,,19
0,1280,Undirected,40133,,37
0,892,Undirected,40134,,37
0,692,Undirected,40135,,35
46,239,Undirected,40136,,19
46,80,Undirected,40139,,19
46,101,Undirected,40140,,19
1595,630,Undirected,40143,,34
225,64,Undirected,40144,,35
1222,480,Undirected,40146,,19
1320,2,Undirected,40148,,19
176,361,Undirected,40149,,19
297,114,Undirected,40152,,19
188,54,Undirected,40153,,19
188,20,Undirected,40154,,19
24,402,Undirected,40156,,19
24,253,Undirected,40157,,19
24,310,Undirected,40158,,35
24,403,Undirected,40161,,19
24,474,Undirected,40162,,19
24,206,Undirected,40164,,19
408,819,Undirected,40167,,19
304,291,Undirected,40171,,19
304,354,Undirected,40172,,19
25,536,Undirected,40173,,36
25,269,Undirected,40174,,19
25,722,Undirected,40176,,37
25,279,Undirected,40177,,19
25,636,Undirected,40178,,35
25,82,Undirected,40179,,36
25,469,Undirected,40181,,34
25,362,Undirected,40182,,37
25,626,Undirected,40183,,19
25,464,Undirected,40184,,36
25,446,Undirected,40185,,19
25,35,Undirected,40187,,19
25,888,Undirected,40189,,19
311,12,Undirected,40191,,34
535,401,Undirected,40192,,19
535,90,Undirected,40193,,19
941,12,Undirected,40194,,19
78,284,Undirected,40195,,35
78,310,Undirected,40196,,19
78,225,Undirected,40197,,33
78,9,Undirected,40199,,19
78,159,Undirected,40200,,19
89,153,Undirected,40202,,33
89,40,Undirected,40203,,19
273,25,Undirected,40204,,19
273,2,Undirected,40205,,38
273,50,Undirected,40206,,19
33,315,Undirected,40207,,34
33,183,Undirected,40208,,19
33,518,Undirected,40209,,37
33,883,Undirected,40212,,19
33,1311,Undirected,40213,,19
84,3,Undirected,40216,,19
84,340,Undirected,40217,,34
84,183,Undirected,40218,,19
84,140,Undirected,40219,,19
234,74,Undirected,40220,,19
91,724,Undirected,40221,,19
153,298,Undirected,40223,,19
153,115,Undirected,40224,,19
153,41,Undirected,40227,,34
153,40,Undirected,40228,,36
600,6,Undirected,40229,,34
662,2,Undirected,40230,,19
179,155,Undirected,40231,,19
179,33,Undirected,40232,,36
179,36,Undirected,40233,,19
301,159,Undirected,40234,,35
543,54,Undirected,40235,,19
543,155,Undirected,40236,,19
669,7,Undirected,40238,,19
556,54,Undirected,40239,,19
556,89,Undirected,40240,,19
224,48,Undirected,40241,,19
224,342,Undirected,40242,,19
224,29,Undirected,40243,,37
224,421,Undirected,40245,,19
224,102,Undirected,40246,,34
1232,1286,Undirected,40247,,19
505,195,Undirected,40248,,19
140,92,Undirected,40249,,19
344,20,Undirected,40251,,19
871,1,Undirected,40252,,19
203,20,Undirected,40253,,19
13,32,Undirected,40254,,36
64,290,Undirected,40257,,19
64,85,Undirected,40258,,19
64,133,Undirected,40259,,33
56,121,Undirected,40260,,19
56,213,Undirected,40261,,19
56,124,Undirected,40262,,36
56,266,Undirected,40264,,33
9,144,Undirected,40268,,19
9,413,Undirected,40269,,19
34,8,Undirected,40270,,36
1078,0,Undirected,40271,,19
412,25,Undirected,40272,,19
1234,1139,Undirected,40274,,19
257,61,Undirected,40275,,34
1206,1139,Undirected,40276,,19
907,65,Undirected,40278,,19
129,11,Undirected,40280,,37
